Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SEA1BA,2016.12,5157.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Actual,nan,nan
BDCQ.SEA1BA,2017.03,5264.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Actual,nan,nan
BDCQ.SEA1BA,2017.06,5164.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Actual,nan,nan
BDCQ.SEA1BA,2017.09,5208.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Actual,nan,nan
BDCQ.SEA1BA,2017.12,5381.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Actual,nan,nan
BDCQ.SEA1BA,2018.03,5370.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Actual,nan,nan
BDCQ.SEA1BA,2018.06,5385.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Actual,nan,nan
BDCQ.SEA1BA,2018.09,5461.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Actual,nan,nan
BDCQ.SEA1BA,2018.12,5434.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Actual,nan,nan
BDCQ.SEA1BA,2019.03,5437.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Actual,nan,nan
BDCQ.SEA1BA,2019.06,5068.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Actual,nan,nan
BDCQ.SEA1BA,2019.09,5370.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Actual,nan,nan
BDCQ.SEA1BA,2019.12,5165.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Actual,nan,nan
BDCQ.SEA1BA,2020.03,5267.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Actual,nan,nan
BDCQ.SEA1BA,2020.06,5245.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Actual,nan,nan
BDCQ.SEA1BA,2020.09,5340.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Actual,nan,nan
BDCQ.SEA1BA,2020.12,5271.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Actual,nan,nan
BDCQ.SEA1BA,2021.03,5393.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Actual,nan,nan
BDCQ.SEA1BA,2021.06,5351.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Actual,nan,nan
BDCQ.SEA1BA,2021.09,5354.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Actual,nan,nan
BDCQ.SEA1BA,2021.12,5407.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Actual,nan,nan
BDCQ.SEA1BA,2022.03,5400.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Actual,nan,nan
BDCQ.SEA1BA,2022.06,5553.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Actual,nan,nan
BDCQ.SEA1BA,2022.09,5475.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Actual,nan,nan
BDCQ.SEA1BS,2011.06,5234.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2011.09,5268.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2011.12,5499.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2012.03,5811.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2012.06,5847.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2012.09,5922.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2012.12,5722.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2013.03,5487.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2013.06,5506.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2013.09,5540.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2013.12,5492.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2014.03,6004.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2014.06,5886.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2014.09,5815.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2014.12,5592.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2015.03,5300.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2015.06,5422.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2015.09,5199.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2015.12,5060.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2016.03,5194.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2016.06,5080.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2016.09,5129.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2016.12,5157.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2017.03,5264.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2017.06,5164.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2017.09,5208.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2017.12,5381.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2018.03,5370.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2018.06,5385.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2018.09,5461.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2018.12,5434.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2019.03,5437.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2019.06,5068.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2019.09,5370.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2019.12,5165.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2020.03,5267.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2020.06,5245.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2020.09,5340.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2020.12,5271.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2021.03,5393.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2021.06,5351.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2021.09,5354.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2021.12,5407.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2022.03,5400.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2022.06,5553.0,nan,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BS,2022.09,5475.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Seasonally adjusted,nan,nan
BDCQ.SEA1BT,2011.06,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2011.09,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2011.12,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2012.03,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2012.06,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2012.09,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2012.12,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2013.03,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2013.06,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2013.09,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2013.12,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2014.03,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2014.06,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2014.09,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2014.12,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2015.03,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2015.06,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2015.09,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2015.12,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2016.03,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2016.06,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2016.09,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2016.12,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2017.03,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2017.06,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2017.09,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2017.12,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2018.03,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2018.06,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2018.09,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2018.12,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2019.03,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2019.06,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2019.09,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2019.12,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2020.03,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2020.06,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2020.09,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2020.12,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2021.03,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2021.06,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2021.09,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2021.12,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2022.03,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2022.06,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1BT,2022.09,nan,nan,C,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Mining,Trend,nan,nan
BDCQ.SEA1CA,2011.06,206633.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,nan,nan
BDCQ.SEA1CA,2011.09,200677.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,nan,nan
BDCQ.SEA1CA,2011.12,204217.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,nan,nan
BDCQ.SEA1CA,2012.03,208617.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,nan,nan
BDCQ.SEA1CA,2012.06,206645.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,nan,nan
BDCQ.SEA1CA,2012.09,199425.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,nan,nan
BDCQ.SEA1CA,2012.12,203691.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,nan,nan
BDCQ.SEA1CA,2013.03,208709.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,nan,nan
BDCQ.SEA1CA,2013.06,205207.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,nan,nan
BDCQ.SEA1CA,2013.09,201457.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,nan,nan
BDCQ.SEA1CA,2013.12,207492.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,nan,nan
BDCQ.SEA1CA,2014.03,211991.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,nan,nan
BDCQ.SEA1CA,2014.06,210124.0,nan,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Manufacturing,Actual,nan,nan
